datasheet_id,name,description,range,type,A,BS_WS,S,AP,D
2798,Thunder hammer,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,3,3,8,-2,2
2798,Twin lightning claws,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,5,2,5,-2,1
2799,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,3,4,0,1
2799,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>",24,Ranged,2,3,4,-1,1
2799,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
2799,Neophyte firearm,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",18,Ranged,2,3,4,0,1
2799,Pyre pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
2799,Pyreblaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,5,0,1
2799,Astartes chainsword,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>",Melee,Melee,4,3,4,-1,1
2799,Close combat weapon,,Melee,Melee,3,3,4,0,1
2799,Master-crafted power weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,3,2,5,-2,2
2799,Power fist,,Melee,Melee,3,3,8,-2,2
2801,Assault cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",24,Ranged,6,3,6,0,1
2801,Heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,3,5,-1,1
2801,Helfrost cannon – dispersed,"<a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,6,-1,2
2801,Helfrost cannon – focused,,36,Ranged,1,3,10,-3,5
2801,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,3,9,-4,D6
2801,Storm bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 2</a>",24,Ranged,2,3,4,0,1
2801,Dreadnought combat weapon,,Melee,Melee,5,3,12,-2,3
2801,Fenrisian greataxe – strike,,Melee,Melee,6,3,10,-2,D6+1
2801,Fenrisian greataxe – sweep,,Melee,Melee,12,3,6,-2,1
2807,Castellum air defence missiles,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>",48,Ranged,D6,4,9,-2,D6
2807,Castellum battle cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",48,Ranged,D6+3,4,10,-1,3
2807,Castellum Icarus quad lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,2,4,12,-3,D6+1
2807,Multi-melta,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",18,Ranged,2,4,9,-4,D6
2807,Twin assault cannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",24,Ranged,6,4,6,0,1
2807,Twin heavy bolter,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 1</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",36,Ranged,3,4,5,-1,2
2807,Twin heavy flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",12,Ranged,D6,N/A,5,-1,2
2807,Twin lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,1,4,12,-3,D6+1
2807,Whirlwind castellan launcher,"<a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Indirect-Fire"">indirect fire</a>",72,Ranged,D6+3,4,8,-2,2
2808,Icarus lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>",48,Ranged,1,5,12,-3,D6+1
2808,Quad-gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,4,5,9,-1,3
2811,Icarus lascannon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 2+</a>",48,Ranged,1,5,12,-3,D6+1
2811,Quad-gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-fly 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",48,Ranged,4,5,9,-1,3
2826,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
2829,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
2829,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,2,5,0,2
2829,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
2832,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
2832,Power weapon,,Melee,Melee,5,2,5,-2,1
2832,Power fist,,Melee,Melee,3,3,8,-2,2
2839,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,4,0,1
2844,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
2856,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,5,-1,2
2884,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
2898,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
2939,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
2939,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,2,3,4,-1,1
2939,Close combat weapon,,Melee,Melee,5,2,4,0,1
2939,Power weapon,,Melee,Melee,5,2,5,-2,1
2940,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
2940,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
2940,Plasma pistol - standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
2940,Plasma pistol - supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
2940,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
2940,Power weapon,,Melee,Melee,5,2,5,-2,1
2940,Power fist,,Melee,Melee,3,3,8,-2,2
2980,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
2983,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
2983,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,2,5,0,2
2983,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
2986,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
2986,Power weapon,,Melee,Melee,5,2,5,-2,1
2986,Power fist,,Melee,Melee,3,3,8,-2,2
2993,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,4,0,1
2998,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3010,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,5,-1,2
3038,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
3052,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3093,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3093,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,2,3,4,-1,1
3093,Close combat weapon,,Melee,Melee,5,2,4,0,1
3093,Power weapon,,Melee,Melee,5,2,5,-2,1
3094,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
3094,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3094,Plasma pistol - standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
3094,Plasma pistol - supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
3094,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3094,Power weapon,,Melee,Melee,5,2,5,-2,1
3094,Power fist,,Melee,Melee,3,3,8,-2,2
3134,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3137,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3137,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,2,5,0,2
3137,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
3140,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3140,Power weapon,,Melee,Melee,5,2,5,-2,1
3140,Power fist,,Melee,Melee,3,3,8,-2,2
3147,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,4,0,1
3152,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3164,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,5,-1,2
3192,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
3206,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3247,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3247,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,2,3,4,-1,1
3247,Close combat weapon,,Melee,Melee,5,2,4,0,1
3247,Power weapon,,Melee,Melee,5,2,5,-2,1
3248,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
3248,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3248,Plasma pistol - standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
3248,Plasma pistol - supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
3248,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3248,Power weapon,,Melee,Melee,5,2,5,-2,1
3248,Power fist,,Melee,Melee,3,3,8,-2,2
3288,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3291,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3291,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,2,5,0,2
3291,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
3294,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3294,Power weapon,,Melee,Melee,5,2,5,-2,1
3294,Power fist,,Melee,Melee,3,3,8,-2,2
3301,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,4,0,1
3306,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3318,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,5,-1,2
3346,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
3360,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3401,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3401,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,2,3,4,-1,1
3401,Close combat weapon,,Melee,Melee,5,2,4,0,1
3401,Power weapon,,Melee,Melee,5,2,5,-2,1
3402,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
3402,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3402,Plasma pistol - standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
3402,Plasma pistol - supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
3402,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3402,Power weapon,,Melee,Melee,5,2,5,-2,1
3402,Power fist,,Melee,Melee,3,3,8,-2,2
3442,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3445,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3445,Neo-volkite pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,2,5,0,2
3445,Master-crafted power weapon,,Melee,Melee,5,2,5,-2,2
3448,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3448,Power weapon,,Melee,Melee,5,2,5,-2,1
3448,Power fist,,Melee,Melee,3,3,8,-2,2
3455,Flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,4,0,1
3460,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3472,Absolvor bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,5,-1,2
3500,Combi-weapon,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">RAPID FIRE 1</a>",24,Ranged,1,4,4,0,1
3514,Bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3555,Bolt Pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,4,0,1
3555,Bolt rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,2,3,4,-1,1
3555,Close combat weapon,,Melee,Melee,5,2,4,0,1
3555,Power weapon,,Melee,Melee,5,2,5,-2,1
3556,Hand flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">IGNORES COVER</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">TORRENT</a>",12,Ranged,D6,N/A,3,0,1
3556,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",18,Ranged,1,3,4,-1,1
3556,Plasma pistol - standard,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,7,-2,1
3556,Plasma pistol - supercharge,"<a href=""/wh40k10ed/the-rules/core-rules/#Hazardous"">HAZARDOUS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,8,-3,2
3556,Astartes chainsword,,Melee,Melee,4,3,4,-1,1
3556,Power weapon,,Melee,Melee,5,2,5,-2,1
3556,Power fist,,Melee,Melee,3,3,8,-2,2
3691,Kustom grot blasta,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,D3,3,5,-1,2
3691,Close combat weapon,,Melee,Melee,3,3,3,0,1
3692,Bludgeoning bag of gifts,,Melee,Melee,3,3,3,0,1
3692,Massive gift-filled gob,"<a href=""/wh40k10ed/the-rules/core-rules/#Extra-Attacks"">EXTRA ATTACKS</a>",Melee,Melee,3,4,4,-2,2
3693,Overlord's blade,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,4,2,8,-3,2
3694,Phosphor serpenta,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",18,Ranged,1,4,5,-1,2
3694,Radium jezzail,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">PRECISION</a>",36,Ranged,1,4,5,-2,3
3694,Ironstrider feet,,Melee,Melee,3,4,5,0,1
3695,Mechanicus pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">DEVASTATING WOUNDS</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">PISTOL</a>",12,Ranged,1,3,6,-1,1
3695,Radium jezzail,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">PRECISION</a>",36,Ranged,1,3,5,-2,3
3695,Skatros transuranic arquebus,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-MONSTER 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-VEHICLE 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">PRECISION</a>",36,Ranged,1,3,7,-2,D3
3695,Sydonian feet,,Melee,Melee,3,4,3,0,1
3696,Infernum Mortis,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">anti-infantry 4+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",24,Ranged,D6,N/A,5,-1,2
3696,The Final Word,"<a href=""/wh40k10ed/the-rules/core-rules/#Devastating-Wounds"">devastating wounds</a>",Melee,Melee,5,2,10,-2,3
3697,Vow of Michil,"<a href=""/wh40k10ed/the-rules/core-rules/#Precision"">Precision</a>",18,Ranged,1,2,4,-1,2
3697,Master-crafted Power Weapon,,Melee,Melee,6,2,5,-2,2
3698,Heavy bolt pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">Pistol</a>",18,Ranged,1,3,4,-1,1
3698,Calibanite greatsword - strike,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,4,3,6,-2,2
3698,Calibanite greatsword - sweep,"<a href=""/wh40k10ed/the-rules/core-rules/#Sustained-Hits"">sustained hits 2</a>",Melee,Melee,5,3,6,-2,1
3699,Fusion blaster,"<a href=""/wh40k10ed/the-rules/core-rules/#Melta"">melta 2</a>",12,Ranged,1,4,9,-4,D6
3699,Battlesuit fists,,Melee,Melee,3,5,5,0,1
3700,Missile pod,,30,Ranged,2,4,7,-1,2
3700,Plasma rifle,,18,Ranged,1,4,8,-3,3
3700,Battlesuit fists,,Melee,Melee,3,5,5,0,1
3701,Burst cannon,,18,Ranged,4,4,5,0,1
3701,T’au flamer,"<a href=""/wh40k10ed/the-rules/core-rules/#Ignores-Cover"">ignores cover</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Torrent"">torrent</a>",12,Ranged,D6,N/A,4,0,1
3701,Battlesuit fists,,Melee,Melee,3,5,5,0,1
3702,Kroot rifle,"<a href=""/wh40k10ed/the-rules/core-rules/#Rapid-Fire"">rapid fire 1</a>",24,Ranged,1,4,4,0,1
3702,Shaper’s blade,,Melee,Melee,4,2,5,0,1
3703,Dart-bow and tri-blade,"<a href=""/wh40k10ed/the-rules/core-rules/#Anti"">ANTI-INFANTRY 3+</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Assault"">ASSAULT</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">HEAVY</a>",24,Ranged,D3+1,4,4,0,2
3703,Kroot pistol,"<a href=""/wh40k10ed/the-rules/core-rules/#Pistol"">pistol</a>",12,Ranged,1,4,4,0,1
3703,Bladestave and prey-hook,"<a href=""/wh40k10ed/the-rules/core-rules/#Lethal-Hits"">lethal hits</a>",Melee,Melee,4,2,5,-1,2
3703,Shaper’s blade,,Melee,Melee,4,2,5,0,1
3704,Kroot scattergun,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>",12,Ranged,2,4,4,0,1
3704,Twin ritualistic blades,"<a href=""/wh40k10ed/the-rules/core-rules/#Twin-linked"">twin-linked</a>",Melee,Melee,4,2,5,-1,1
3705,Blast javelin,"<a href=""/wh40k10ed/the-rules/core-rules/#Assault"">assault</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Blast"">blast</a>",18,Ranged,D6,4,10,-2,2
3705,Kroot long gun,"<a href=""/wh40k10ed/the-rules/core-rules/#Heavy"">heavy</a>, <a href=""/wh40k10ed/the-rules/core-rules/#Precision"">precision</a>",36,Ranged,1,3,6,-2,3
3705,Close combat weapon,,Melee,Melee,3,3,4,0,1
